species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Kyphosus bigibbus,-31.5,159.07,2012,2,20,50,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.5,159.07,2012,2,20,62.5,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.5,159.07,2012,2,20,35,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.5,159.07,2012,2,20,40,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2012,2,22,20,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2012,2,22,20,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.51,159.07,2012,2,22,25,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.07,2012,2,22,30,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.07,2012,2,22,25,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.07,2012,2,22,35,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.56,159.1,2012,2,23,30,15,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.51,159.06,2012,2,23,25,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.53,159.05,2012,2,21,30,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,21,35,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,21,40,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,30,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.53,159.05,2012,2,27,25,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,27,30,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2012,2,27,50,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,25,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,30,7,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,25,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,30,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,35,12,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,40,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,25,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2012,2,27,30,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Kyphosus bigibbus,-31.54,159.05,2012,2,28,50,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.04,2012,2,28,30,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.52,159.04,2012,2,28,40,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,20,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,25,16,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,30,15,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.06,2012,2,25,15,6,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
