population,date,year,month,sst_mean
-35_151,1992-05-16,1992,5,20.58224868774414
-35_151,1992-06-16,1992,6,18.499971389770508
-35_151,1992-07-16,1992,7,17.469013214111328
-35_151,1992-08-16,1992,8,16.877735137939453
-35_151,1992-09-16,1992,9,17.23644256591797
-35_151,1992-10-16,1992,10,18.184383392333984
-35_151,1992-11-16,1992,11,19.533342361450195
-35_151,1992-12-16,1992,12,19.859804153442383
-35_151,1993-01-16,1993,1,22.15566635131836
-35_151,1993-02-15,1993,2,22.863845825195313
-35_151,1993-03-16,1993,3,22.176544189453125
-35_151,1993-04-16,1993,4,21.690080642700195
-35_151,1993-05-16,1993,5,19.821941375732422
-35_151,1993-06-16,1993,6,18.27421760559082
-35_151,1993-07-16,1993,7,16.845121383666992
-35_151,1993-08-16,1993,8,16.607929229736328
-35_151,1993-09-16,1993,9,16.733779907226563
-35_151,1993-10-16,1993,10,17.174129486083984
-35_151,1993-11-16,1993,11,18.71640396118164
-35_151,1993-12-16,1993,12,20.5870361328125
-35_151,1994-01-16,1994,1,22.523542404174805
-35_151,1994-02-15,1994,2,23.054874420166016
-35_151,1994-03-16,1994,3,21.615812301635742
-35_151,1994-04-16,1994,4,21.251760482788086
-35_151,1994-05-16,1994,5,19.149784088134766
-35_151,1994-06-16,1994,6,17.787933349609375
-35_151,1994-07-16,1994,7,16.920366287231445
-35_151,1994-08-16,1994,8,16.497926712036133
-35_151,1994-09-16,1994,9,17.05185317993164
-35_151,1994-10-16,1994,10,17.276962280273438
-35_151,1994-11-16,1994,11,18.75891876220703
-35_151,1994-12-16,1994,12,21.470090866088867
-35_151,1995-01-16,1995,1,21.947097778320313
-35_151,1995-02-15,1995,2,22.263444900512695
-35_151,1995-03-16,1995,3,22.53429412841797
-35_151,1995-04-16,1995,4,20.089824676513672
-35_151,1995-05-16,1995,5,19.512697219848633
-35_151,1995-06-16,1995,6,17.189373016357422
-35_151,1995-07-16,1995,7,15.905412673950195
-35_151,1995-08-16,1995,8,15.83535385131836
-35_151,1995-09-16,1995,9,15.828752517700195
-35_151,1995-10-16,1995,10,16.84302520751953
-35_151,1995-11-16,1995,11,19.080551147460938
-35_151,1995-12-16,1995,12,19.461889266967773
-35_151,1996-01-16,1996,1,21.927446365356445
-35_151,1996-02-15,1996,2,22.071348190307617
-35_151,1996-03-16,1996,3,21.790985107421875
-35_151,1996-04-16,1996,4,21.350502014160156
-35_151,1996-05-16,1996,5,19.555370330810547
-35_151,1996-06-16,1996,6,18.899019241333008
-35_151,1996-07-16,1996,7,16.63158416748047
-35_151,1996-08-16,1996,8,16.45627212524414
-35_151,1996-09-16,1996,9,16.139400482177734
-35_151,1996-10-16,1996,10,16.629201889038086
-35_151,1996-11-16,1996,11,18.043590545654297
-35_151,1996-12-16,1996,12,19.82229232788086
-35_151,1997-01-16,1997,1,20.97203826904297
-35_151,1997-02-15,1997,2,22.45888900756836
-35_151,1997-03-16,1997,3,23.356143951416016
-35_151,1997-04-16,1997,4,22.078269958496094
-35_151,1997-05-16,1997,5,20.61630630493164
-35_151,1997-06-16,1997,6,18.9258975982666
-35_151,1997-07-16,1997,7,18.00743865966797
-35_151,1997-08-16,1997,8,17.45236587524414
-35_151,1997-09-16,1997,9,17.606624603271484
-35_151,1997-10-16,1997,10,18.130855560302734
-35_151,1997-11-16,1997,11,20.06045150756836
-35_151,1997-12-16,1997,12,22.047828674316406
-35_151,1998-01-16,1998,1,22.980518341064453
-35_151,1998-02-15,1998,2,24.284225463867188
-35_151,1998-03-16,1998,3,23.41008186340332
-35_151,1998-04-16,1998,4,22.089799880981445
-35_151,1998-05-16,1998,5,19.913204193115234
-35_151,1998-06-16,1998,6,18.257965087890625
-35_151,1998-07-16,1998,7,18.33089256286621
-35_151,1998-08-16,1998,8,17.535171508789063
-35_151,1998-09-16,1998,9,18.418237686157227
-35_151,1998-10-16,1998,10,18.702621459960938
-35_151,1998-11-16,1998,11,19.12742805480957
-35_151,1998-12-16,1998,12,22.514328002929688
-35_151,1999-01-16,1999,1,23.207759857177734
-35_151,1999-02-15,1999,2,23.250268936157227
-35_151,1999-03-16,1999,3,23.79978370666504
-35_151,1999-04-16,1999,4,21.421268463134766
-35_151,1999-05-16,1999,5,20.248437881469727
-35_151,1999-06-16,1999,6,18.92698097229004
-35_151,1999-07-16,1999,7,17.74057960510254
-35_151,1999-08-16,1999,8,17.190288543701172
-35_151,1999-09-16,1999,9,17.189149856567383
-35_151,1999-10-16,1999,10,18.378129959106445
-35_151,1999-11-16,1999,11,19.399906158447266
-35_151,1999-12-16,1999,12,20.870197296142578
-35_151,2000-01-16,2000,1,21.593971252441406
-35_151,2000-02-15,2000,2,22.346899032592773
-35_151,2000-03-16,2000,3,22.71919059753418
-35_151,2000-04-16,2000,4,22.253509521484375
-35_151,2000-05-16,2000,5,19.47962188720703
-35_151,2000-06-16,2000,6,18.025497436523438
-35_151,2000-07-16,2000,7,17.234798431396484
-35_151,2000-08-16,2000,8,16.722766876220703
-35_151,2000-09-16,2000,9,17.4811954498291
-35_151,2000-10-16,2000,10,18.24968910217285
-35_151,2000-11-16,2000,11,19.900306701660156
-35_151,2000-12-16,2000,12,22.33043670654297
-35_151,2001-01-16,2001,1,23.126832962036133
-35_151,2001-02-15,2001,2,23.90268325805664
-35_151,2001-03-16,2001,3,23.750064849853516
-35_151,2001-04-16,2001,4,22.04235076904297
-35_151,2001-05-16,2001,5,19.517976760864258
-35_151,2001-06-16,2001,6,18.968673706054688
-35_151,2001-07-16,2001,7,18.092037200927734
-35_151,2001-08-16,2001,8,17.384504318237305
-35_151,2001-09-16,2001,9,18.341073989868164
-35_151,2001-10-16,2001,10,18.20099639892578
-35_151,2001-11-16,2001,11,19.43467140197754
-35_151,2001-12-16,2001,12,20.915542602539063
-35_151,2002-01-16,2002,1,22.31812858581543
-35_151,2002-02-15,2002,2,22.358980178833008
-35_151,2002-03-16,2002,3,22.509540557861328
-35_151,2002-04-16,2002,4,21.703271865844727
-35_151,2002-05-16,2002,5,19.68594741821289
-35_151,2002-06-16,2002,6,18.712913513183594
-35_151,2002-07-16,2002,7,16.799047470092773
-35_151,2002-08-16,2002,8,17.63690948486328
-35_151,2002-09-16,2002,9,17.761974334716797
-35_151,2002-10-16,2002,10,18.376279830932617
-35_151,2002-11-16,2002,11,19.495227813720703
-35_151,2002-12-16,2002,12,21.22407341003418
-35_151,2003-01-16,2003,1,21.949474334716797
-35_151,2003-02-15,2003,2,23.153545379638672
-35_151,2003-03-16,2003,3,22.354814529418945
-35_151,2003-04-16,2003,4,21.371448516845703
-35_151,2003-05-16,2003,5,19.886886596679688
-35_151,2003-06-16,2003,6,18.040245056152344
-35_151,2003-07-16,2003,7,17.472888946533203
-35_151,2003-08-16,2003,8,16.95345687866211
-35_151,2003-09-16,2003,9,17.084110260009766
-35_151,2003-10-16,2003,10,18.153120040893555
-35_151,2003-11-16,2003,11,18.951457977294922
-35_151,2003-12-16,2003,12,20.67235565185547
-35_151,2004-01-16,2004,1,22.69135284423828
-35_151,2004-02-15,2004,2,22.898048400878906
-35_151,2004-03-16,2004,3,22.087772369384766
-35_151,2004-04-16,2004,4,21.27255630493164
-35_151,2004-05-16,2004,5,19.329307556152344
-35_151,2004-06-16,2004,6,17.086624145507813
-35_151,2004-07-16,2004,7,16.588579177856445
-35_151,2004-08-16,2004,8,17.545059204101563
-35_151,2004-09-16,2004,9,17.5732421875
-35_151,2004-10-16,2004,10,18.191524505615234
-35_151,2004-11-16,2004,11,18.785152435302734
-35_151,2004-12-16,2004,12,20.397857666015625
-35_151,2005-01-16,2005,1,21.83523178100586
-35_151,2005-02-15,2005,2,23.06033706665039
-35_151,2005-03-16,2005,3,22.154943466186523
-35_151,2005-04-16,2005,4,21.980545043945313
-35_151,2005-05-16,2005,5,20.087127685546875
-35_151,2005-06-16,2005,6,18.323898315429688
-35_151,2005-07-16,2005,7,17.60578727722168
-35_151,2005-08-16,2005,8,17.395248413085938
-35_151,2005-09-16,2005,9,17.526357650756836
-35_151,2005-10-16,2005,10,18.29351806640625
-35_151,2005-11-16,2005,11,20.448894500732422
-35_151,2005-12-16,2005,12,21.00069236755371
-35_151,2006-01-16,2006,1,22.43226432800293
-35_151,2006-02-15,2006,2,23.26868438720703
-35_151,2006-03-16,2006,3,22.80373764038086
-35_151,2006-04-16,2006,4,21.34364891052246
-35_151,2006-05-16,2006,5,19.192729949951172
-35_151,2006-06-16,2006,6,18.326250076293945
-35_151,2006-07-16,2006,7,17.726703643798828
-35_151,2006-08-16,2006,8,17.239011764526367
-35_151,2006-09-16,2006,9,17.44078826904297
-35_151,2006-10-16,2006,10,18.31401824951172
-35_151,2006-11-16,2006,11,19.878292083740234
-35_151,2006-12-16,2006,12,21.006839752197266
-35_151,2007-01-16,2007,1,22.291156768798828
-35_151,2007-02-15,2007,2,23.538433074951172
-35_151,2007-03-16,2007,3,23.214008331298828
-35_151,2007-04-16,2007,4,21.67447280883789
-35_151,2007-05-16,2007,5,20.66152572631836
-35_151,2007-06-16,2007,6,18.057279586791992
-35_151,2007-07-16,2007,7,17.153783798217773
-35_151,2007-08-16,2007,8,16.858301162719727
-35_151,2007-09-16,2007,9,17.41086769104004
-35_151,2007-10-16,2007,10,17.934722900390625
-35_151,2007-11-16,2007,11,19.470182418823242
-35_151,2007-12-16,2007,12,21.099403381347656
-35_151,2008-01-16,2008,1,22.72258949279785
-35_151,2008-02-15,2008,2,22.321590423583984
-35_151,2008-03-16,2008,3,22.917625427246094
-35_151,2008-04-16,2008,4,20.784103393554688
-35_151,2008-05-16,2008,5,19.03557014465332
-35_151,2008-06-16,2008,6,18.623075485229492
-35_151,2008-07-16,2008,7,16.731708526611328
-35_151,2008-08-16,2008,8,15.89021110534668
-35_151,2008-09-16,2008,9,16.658903121948242
-35_151,2008-10-16,2008,10,18.45347785949707
-35_151,2008-11-16,2008,11,19.189022064208984
-35_151,2008-12-16,2008,12,19.84458351135254
-35_151,2009-01-16,2009,1,21.272064208984375
-35_151,2009-02-15,2009,2,22.61953353881836
-35_151,2009-03-16,2009,3,22.845439910888672
-35_151,2009-04-16,2009,4,21.155485153198242
-35_151,2009-05-16,2009,5,19.976171493530273
-35_151,2009-06-16,2009,6,18.534469604492188
-35_151,2009-07-16,2009,7,17.50640869140625
-35_151,2009-08-16,2009,8,17.45913314819336
-35_151,2009-09-16,2009,9,17.93470573425293
-35_151,2009-10-16,2009,10,18.688762664794922
-35_151,2009-11-16,2009,11,19.923564910888672
-35_151,2009-12-16,2009,12,21.075439453125
-35_151,2010-01-16,2010,1,22.614116668701172
-35_151,2010-02-15,2010,2,23.833484649658203
-35_151,2010-03-16,2010,3,22.983264923095703
-35_151,2010-04-16,2010,4,22.38555908203125
-35_151,2010-05-16,2010,5,21.126785278320313
-35_151,2010-06-16,2010,6,19.2506046295166
-35_151,2010-07-16,2010,7,17.58646583557129
-35_151,2010-08-16,2010,8,17.209421157836914
-35_151,2010-09-16,2010,9,17.14794921875
-35_151,2010-10-16,2010,10,18.368091583251953
-35_151,2010-11-16,2010,11,19.627788543701172
-35_151,2010-12-16,2010,12,21.331159591674805
-35_151,2011-01-16,2011,1,23.572860717773438
-35_151,2011-02-15,2011,2,23.87018585205078
-35_151,2011-03-16,2011,3,22.708831787109375
-35_151,2011-04-16,2011,4,22.317340850830078
-35_151,2011-05-16,2011,5,19.472816467285156
-35_151,2011-06-16,2011,6,18.303468704223633
-35_151,2011-07-16,2011,7,17.1463623046875
-35_151,2011-08-16,2011,8,17.657024383544922
-35_151,2011-09-16,2011,9,17.901233673095703
-35_151,2011-10-16,2011,10,18.563434600830078
-35_151,2011-11-16,2011,11,20.01866912841797
-35_151,2011-12-16,2011,12,20.431461334228516
-35_151,2012-01-16,2012,1,22.329002380371094
-35_151,2012-02-15,2012,2,22.833831787109375
-35_151,2012-03-16,2012,3,22.191692352294922
-35_151,2012-04-16,2012,4,21.623315811157227
-35_151,2012-05-16,2012,5,19.7496280670166
-35_151,2012-06-16,2012,6,18.049163818359375
-35_151,2012-07-16,2012,7,16.84333610534668
-35_151,2012-08-16,2012,8,16.37299346923828
-35_151,2012-09-16,2012,9,17.3175106048584
-35_151,2012-10-16,2012,10,17.979732513427734
-35_151,2012-11-16,2012,11,19.008880615234375
-35_151,2012-12-16,2012,12,20.346561431884766
-35_151,2013-01-16,2013,1,22.20852279663086
-35_151,2013-02-15,2013,2,22.974401473999023
-35_151,2013-03-16,2013,3,23.609752655029297
-35_151,2013-04-16,2013,4,22.86660385131836
-35_151,2013-05-16,2013,5,20.615520477294922
-35_151,2013-06-16,2013,6,17.636667251586914
-35_151,2013-07-16,2013,7,17.74541473388672
-35_151,2013-08-16,2013,8,17.15455436706543
-35_151,2013-09-16,2013,9,17.894243240356445
-35_151,2013-10-16,2013,10,18.601242065429688
-35_151,2013-11-16,2013,11,19.835689544677734
-35_151,2013-12-16,2013,12,21.04110336303711
-35_151,2014-01-16,2014,1,22.016767501831055
-35_151,2014-02-15,2014,2,22.33456039428711
-35_151,2014-03-16,2014,3,23.49053382873535
-35_151,2014-04-16,2014,4,22.702524185180664
-35_151,2014-05-16,2014,5,21.64983367919922
-35_151,2014-06-16,2014,6,19.003192901611328
-35_151,2014-07-16,2014,7,17.463573455810547
-35_151,2014-08-16,2014,8,17.569564819335938
-35_151,2014-09-16,2014,9,17.58951187133789
-35_151,2014-10-16,2014,10,18.723249435424805
-35_151,2014-11-16,2014,11,19.464183807373047
-35_151,2014-12-16,2014,12,21.467601776123047
-35_151,2015-01-16,2015,1,22.746929168701172
-35_151,2015-02-15,2015,2,23.721220016479492
-35_151,2015-03-16,2015,3,23.546035766601563
-35_151,2015-04-16,2015,4,21.55933380126953
-35_151,2015-05-16,2015,5,20.27376937866211
-35_151,2015-06-16,2015,6,18.272171020507813
-35_151,2015-07-16,2015,7,17.23137855529785
-35_151,2015-08-16,2015,8,17.26558494567871
-35_151,2015-09-16,2015,9,17.728010177612305
-35_151,2015-10-16,2015,10,19.828372955322266
-35_151,2015-11-16,2015,11,20.665889739990234
-35_151,2015-12-16,2015,12,21.615751266479492
-35_151,2016-01-16,2016,1,22.971872329711914
-35_151,2016-02-15,2016,2,24.160308837890625
-35_151,2016-03-16,2016,3,24.043712615966797
-35_151,2016-04-16,2016,4,22.880043029785156
-35_151,2016-05-16,2016,5,20.936994552612305
-35_151,2016-06-16,2016,6,19.34531021118164
-35_151,2016-07-16,2016,7,18.077102661132813
-35_151,2016-08-16,2016,8,17.344301223754883
-35_151,2016-09-16,2016,9,18.56987762451172
-35_151,2016-10-16,2016,10,18.341569900512695
-35_151,2016-11-16,2016,11,19.89303970336914
-35_151,2016-12-16,2016,12,21.47119140625
-35_151,2017-01-16,2017,1,23.455307006835938
-35_151,2017-02-15,2017,2,23.634429931640625
-35_151,2017-03-16,2017,3,23.57796287536621
-35_151,2017-04-16,2017,4,22.24321174621582
-35_151,2017-05-16,2017,5,20.022951126098633
-35_151,2017-06-16,2017,6,18.613374710083008
-35_151,2017-07-16,2017,7,17.994993209838867
-35_151,2017-08-16,2017,8,18.14900016784668
-35_151,2017-09-16,2017,9,17.811552047729492
-35_151,2017-10-16,2017,10,19.38343048095703
-35_151,2017-11-16,2017,11,20.682453155517578
-35_151,2017-12-16,2017,12,21.834444046020508
-35_151,2018-01-16,2018,1,22.689199447631836
-35_151,2018-02-15,2018,2,23.09113311767578
-35_151,2018-03-16,2018,3,22.9935359954834
-35_151,2018-04-16,2018,4,21.480770111083984
-35_151,2018-05-16,2018,5,20.347043991088867
-35_151,2018-06-16,2018,6,18.226072311401367
-35_151,2018-07-16,2018,7,17.156131744384766
-35_151,2018-08-16,2018,8,16.35207176208496
-35_151,2018-09-16,2018,9,17.11642074584961
-35_151,2018-10-16,2018,10,18.48788070678711
-35_151,2018-11-16,2018,11,19.926849365234375
-35_151,2018-12-16,2018,12,21.3559627532959
-35_151,2019-01-16,2019,1,23.413196563720703
-35_151,2019-02-15,2019,2,23.680255889892578
-35_151,2019-03-16,2019,3,23.619047164916992
-35_151,2019-04-16,2019,4,21.965940475463867
-35_151,2019-05-16,2019,5,20.567123413085938
-35_151,2019-06-16,2019,6,18.758695602416992
-35_151,2019-07-16,2019,7,17.520950317382813
-35_151,2019-08-16,2019,8,17.576723098754883
-35_151,2019-09-16,2019,9,17.102924346923828
-35_151,2019-10-16,2019,10,18.15422821044922
-35_151,2019-11-16,2019,11,19.32321548461914
-35_151,2019-12-16,2019,12,20.813411712646484
-35_151,2020-01-16,2020,1,22.699275970458984
-35_151,2020-02-15,2020,2,23.213008880615234
-35_151,2020-03-16,2020,3,22.733718872070313
-35_151,2020-04-16,2020,4,21.170429229736328
-35_151,2020-05-16,2020,5,19.47557830810547
-35_151,2020-06-16,2020,6,18.420047760009766
-35_151,2020-07-16,2020,7,18.067506790161133
-35_151,2020-08-16,2020,8,16.916179656982422
-35_151,2020-09-16,2020,9,17.33224868774414
-35_151,2020-10-16,2020,10,18.282546997070313
-35_151,2020-11-16,2020,11,19.472225189208984
-35_151,2020-12-16,2020,12,21.357011795043945
-35_151,2021-01-16,2021,1,22.57155990600586
-35_151,2021-02-15,2021,2,22.860092163085938
-35_151,2021-03-16,2021,3,22.246795654296875
-35_151,2021-04-16,2021,4,21.834239959716797
-35_151,2021-05-16,2021,5,20.63492202758789
-35_151,2021-06-16,2021,6,18.81341552734375
-35_151,2021-07-16,2021,7,18.019485473632813
-35_151,2021-08-16,2021,8,17.214340209960938
-35_151,2021-09-16,2021,9,17.1739501953125
-35_151,2021-10-16,2021,10,17.653573989868164
-35_151,2021-11-16,2021,11,19.608314514160156
-35_151,2021-12-16,2021,12,21.313495635986328
-35_151,2022-01-16,2022,1,23.388277053833008
-35_151,2022-02-15,2022,2,23.804668426513672
-35_151,2022-03-16,2022,3,23.60720443725586
-35_151,2022-04-16,2022,4,22.44668197631836
-35_151,2022-05-16,2022,5,21.52170181274414
-35_151,2022-06-16,2022,6,18.6513614654541
-35_151,2022-07-16,2022,7,17.99461555480957
-35_151,2022-08-16,2022,8,17.448997497558594
-35_151,2022-09-16,2022,9,17.55511474609375
-35_151,2022-10-16,2022,10,19.058486938476563
-35_151,2022-11-16,2022,11,18.5927791595459
-35_151,2022-12-16,2022,12,19.178865432739258
-35_151,2023-01-16,2023,1,23.177860260009766
-35_151,2023-02-15,2023,2,24.371620178222656
-35_151,2023-03-16,2023,3,23.542360305786133
-35_151,2023-04-16,2023,4,21.939029693603516
-35_151,2023-05-16,2023,5,20.25985336303711
-35_151,2023-06-16,2023,6,18.653240203857422
-35_151,2023-07-16,2023,7,18.2341365814209
-35_151,2023-08-16,2023,8,17.812355041503906
-35_151,2023-09-16,2023,9,17.736406326293945
-35_151,2023-10-16,2023,10,19.312549591064453
-35_151,2023-11-16,2023,11,20.6888427734375
-35_151,2023-12-16,2023,12,21.835783004760742
-35_151,2024-01-16,2024,1,22.527231216430664
-35_151,2024-02-15,2024,2,23.688526153564453
-35_151,2024-03-16,2024,3,23.54745101928711
-35_151,2024-04-16,2024,4,22.720935821533203
-35_151,2024-05-16,2024,5,21.404499053955078
-35_151,2024-06-16,2024,6,19.386112213134766
-35_151,2024-07-16,2024,7,17.91485595703125
-35_151,2024-08-16,2024,8,17.605674743652344
-35_151,2024-09-16,2024,9,17.653892517089844
-35_151,2024-10-16,2024,10,18.775802612304688
-35_151,2024-11-16,2024,11,20.131065368652344
-35_151,2024-12-16,2024,12,22.113262176513672
-35_151,2025-01-16,2025,1,22.893585205078125
-35_151,2025-02-15,2025,2,24.052133560180664
-35_151,2025-03-16,2025,3,23.2081298828125
-35_151,2025-04-16,2025,4,22.275653839111328
-35_151,2025-05-16,2025,5,20.504901885986328
-35_151,2025-06-16,2025,6,18.74421501159668
-35_151,2025-07-16,2025,7,18.32654571533203
-35_151,2025-08-16,2025,8,18.045795440673828
-35_151,2025-09-16,2025,9,17.998741149902344
-35_151,2025-10-16,2025,10,19.174652099609375
-35_151,2025-11-16,2025,11,19.63412094116211
-35_151,2025-12-16,2025,12,21.370189666748047
-34_151,1992-01-16,1992,1,21.714113235473633
-34_151,1992-02-15,1992,2,22.709421157836914
-34_151,1992-03-16,1992,3,23.646291732788086
-34_151,1992-04-16,1992,4,22.086891174316406
-34_151,1992-05-16,1992,5,20.9307861328125
-34_151,1992-06-16,1992,6,19.43800163269043
-34_151,1992-07-16,1992,7,18.27170181274414
-34_151,1992-08-16,1992,8,17.447017669677734
-34_151,1992-09-16,1992,9,17.813495635986328
-34_151,1992-10-16,1992,10,18.839271545410156
-34_151,1992-11-16,1992,11,19.94278335571289
-34_151,1992-12-16,1992,12,20.78542709350586
-34_151,1993-01-16,1993,1,22.805526733398438
-34_151,1993-02-15,1993,2,23.165977478027344
-34_151,1993-03-16,1993,3,22.633644104003906
-34_151,1993-04-16,1993,4,21.899219512939453
-34_151,1993-05-16,1993,5,19.9962158203125
-34_151,1993-06-16,1993,6,18.17422866821289
-34_151,1993-07-16,1993,7,17.165794372558594
-34_151,1993-08-16,1993,8,17.395488739013672
-34_151,1993-09-16,1993,9,17.51321029663086
-34_151,1993-10-16,1993,10,17.570125579833984
-34_151,1993-11-16,1993,11,19.486309051513672
-34_151,1993-12-16,1993,12,21.38365936279297
-34_151,1994-01-16,1994,1,22.968656539916992
-34_151,1994-02-15,1994,2,23.379375457763672
-34_151,1994-03-16,1994,3,22.225631713867188
-34_151,1994-04-16,1994,4,21.78744125366211
-34_151,1994-05-16,1994,5,19.870590209960938
-34_151,1994-06-16,1994,6,18.29904556274414
-34_151,1994-07-16,1994,7,17.566303253173828
-34_151,1994-08-16,1994,8,17.32095718383789
-34_151,1994-09-16,1994,9,17.407928466796875
-34_151,1994-10-16,1994,10,18.088024139404297
-34_151,1994-11-16,1994,11,19.23668098449707
-34_151,1994-12-16,1994,12,21.9592227935791
-34_151,1995-01-16,1995,1,22.445877075195313
-34_151,1995-02-15,1995,2,22.62502098083496
-34_151,1995-03-16,1995,3,22.682838439941406
-34_151,1995-04-16,1995,4,20.894794464111328
-34_151,1995-05-16,1995,5,19.73473358154297
